,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,division,profit_center,work_day,smooth_family,cycle_time,workdata_id,owner,product_id,version,planning_approval_id
1186,1049329,2023-01-11 10:38:11.820468,2023-01-11 10:38:11.820527,Marwa,Marwa,False,,2023-01-11 10:38:11.820527,2023-01-11 10:38:11.820527,Marwa,15,105,2023-12-20,1,10.72,4680,officiel,25,4,143
1187,1049330,2023-01-11 10:38:11.820527,2023-01-11 10:38:11.820527,Marwa,Marwa,False,,2023-01-11 10:38:11.820527,2023-01-11 10:38:11.820527,Marwa,15,105,2023-12-21,1,10.72,4681,officiel,25,4,143
1188,1049331,2023-01-11 10:38:11.830767,2023-01-11 10:38:11.830767,Marwa,Marwa,False,,2023-01-11 10:38:11.830767,2023-01-11 10:38:11.830767,Marwa,15,105,2023-12-22,1,10.72,4682,officiel,25,4,143
1189,1049332,2023-01-11 10:38:11.840594,2023-01-11 10:38:11.840594,Marwa,Marwa,False,,2023-01-11 10:38:11.840594,2023-01-11 10:38:11.840594,Marwa,15,105,2023-12-25,1,10.72,4683,officiel,25,4,143
1190,1049333,2023-01-11 10:38:11.850479,2023-01-11 10:38:11.850479,Marwa,Marwa,False,,2023-01-11 10:38:11.850479,2023-01-11 10:38:11.850479,Marwa,15,105,2023-01-30,1,10.72,4447,officiel,25,4,143
1191,1049334,2023-01-11 10:38:11.863361,2023-01-11 10:38:11.863361,Marwa,Marwa,False,,2023-01-11 10:38:11.863361,2023-01-11 10:38:11.863361,Marwa,15,105,2023-12-26,1,10.72,4684,officiel,25,4,143
1192,1049335,2023-01-11 10:38:11.870417,2023-01-11 10:38:11.870417,Marwa,Marwa,False,,2023-01-11 10:38:11.870417,2023-01-11 10:38:11.870417,Marwa,15,105,2023-12-27,1,10.72,4685,officiel,25,4,143
1193,1049336,2023-01-11 10:38:11.880794,2023-01-11 10:38:11.880794,Marwa,Marwa,False,,2023-01-11 10:38:11.880794,2023-01-11 10:38:11.880794,Marwa,15,105,2023-12-28,1,10.72,4686,officiel,25,4,143
1194,1049337,2023-01-11 10:38:11.890454,2023-01-11 10:38:11.890454,Marwa,Marwa,False,,2023-01-11 10:38:11.890454,2023-01-11 10:38:11.890454,Marwa,15,105,2023-12-29,1,10.72,4687,officiel,25,4,143
1195,1049338,2023-01-11 10:38:11.900789,2023-01-11 10:38:11.900789,Marwa,Marwa,False,,2023-01-11 10:38:11.900789,2023-01-11 10:38:11.900789,Marwa,15,105,2023-02-14,1,10.72,4689,officiel,25,4,143
1196,1049339,2023-01-11 10:38:11.910416,2023-01-11 10:38:11.910416,Marwa,Marwa,False,,2023-01-11 10:38:11.910416,2023-01-11 10:38:11.910416,Marwa,15,105,2023-02-15,1,10.72,4690,officiel,25,4,143
1197,1049340,2023-01-11 10:38:11.920443,2023-01-11 10:38:11.920443,Marwa,Marwa,False,,2023-01-11 10:38:11.920443,2023-01-11 10:38:11.920443,Marwa,15,105,2023-02-16,1,10.72,4691,officiel,25,4,143
1198,1049341,2023-01-11 10:38:11.930437,2023-01-11 10:38:11.930437,Marwa,Marwa,False,,2023-01-11 10:38:11.930437,2023-01-11 10:38:11.930437,Marwa,15,105,2023-02-17,1,10.72,4692,officiel,25,4,143
1199,1049342,2023-01-11 10:38:11.940523,2023-01-11 10:38:11.940523,Marwa,Marwa,False,,2023-01-11 10:38:11.940523,2023-01-11 10:38:11.940523,Marwa,15,105,2023-01-30,1,10.72,4447,officiel,25,4,143
1200,1049343,2023-01-11 10:38:11.950611,2023-01-11 10:38:11.950611,Marwa,Marwa,False,,2023-01-11 10:38:11.950611,2023-01-11 10:38:11.950611,Marwa,15,105,2022-12-19,1,10.72,4422,officiel,25,4,143
1201,1049344,2023-01-11 10:38:11.950611,2023-01-11 10:38:11.950611,Marwa,Marwa,False,,2023-01-11 10:38:11.950611,2023-01-11 10:38:11.950611,Marwa,15,105,2022-12-20,1,10.72,4423,officiel,25,4,143
1202,1049345,2023-01-11 10:38:11.963502,2023-01-11 10:38:11.963502,Marwa,Marwa,False,,2023-01-11 10:38:11.963502,2023-01-11 10:38:11.963502,Marwa,15,105,2022-12-21,1,10.72,4424,officiel,25,4,143
1203,1049346,2023-01-11 10:38:11.970610,2023-01-11 10:38:11.970610,Marwa,Marwa,False,,2023-01-11 10:38:11.970610,2023-01-11 10:38:11.970610,Marwa,15,105,2022-12-22,1,10.72,4425,officiel,25,4,143
1204,1049347,2023-01-11 10:38:11.980552,2023-01-11 10:38:11.980552,Marwa,Marwa,False,,2023-01-11 10:38:11.980552,2023-01-11 10:38:11.980552,Marwa,15,105,2022-12-23,1,10.72,4426,officiel,25,4,143
1205,1049348,2023-01-11 10:38:11.990799,2023-01-11 10:38:11.990799,Marwa,Marwa,False,,2023-01-11 10:38:11.990799,2023-01-11 10:38:11.990799,Marwa,15,105,2023-01-02,1,11.72,4427,officiel,25,4,143
1206,1049349,2023-01-11 10:38:12.000431,2023-01-11 10:38:12.000431,Marwa,Marwa,False,,2023-01-11 10:38:12.000431,2023-01-11 10:38:12.000431,Marwa,15,105,2023-01-03,1,11.72,4428,officiel,25,4,143
1207,1049350,2023-01-11 10:38:12.010641,2023-01-11 10:38:12.010641,Marwa,Marwa,False,,2023-01-11 10:38:12.010641,2023-01-11 10:38:12.010641,Marwa,15,105,2023-01-04,1,11.72,4429,officiel,25,4,143
1208,1049351,2023-01-11 10:38:12.020877,2023-01-11 10:38:12.020877,Marwa,Marwa,False,,2023-01-11 10:38:12.020877,2023-01-11 10:38:12.020877,Marwa,15,105,2023-01-05,1,11.72,4430,officiel,25,4,143
1209,1049352,2023-01-11 10:38:12.030654,2023-01-11 10:38:12.030654,Marwa,Marwa,False,,2023-01-11 10:38:12.030654,2023-01-11 10:38:12.030654,Marwa,15,105,2023-01-06,1,11.72,4431,officiel,25,4,143
1210,1049353,2023-01-11 10:38:12.040913,2023-01-11 10:38:12.040913,Marwa,Marwa,False,,2023-01-11 10:38:12.040913,2023-01-11 10:38:12.040913,Marwa,15,105,2023-01-09,1,10.72,4432,officiel,25,4,143
1211,1049354,2023-01-11 10:38:12.050561,2023-01-11 10:38:12.050561,Marwa,Marwa,False,,2023-01-11 10:38:12.050561,2023-01-11 10:38:12.050561,Marwa,15,105,2023-01-10,1,10.72,4433,officiel,25,4,143
1212,1049355,2023-01-11 10:38:12.063723,2023-01-11 10:38:12.063723,Marwa,Marwa,False,,2023-01-11 10:38:12.063723,2023-01-11 10:38:12.063723,Marwa,15,105,2023-01-11,1,10.72,4434,officiel,25,4,143
1213,1049356,2023-01-11 10:38:12.075833,2023-01-11 10:38:12.075833,Marwa,Marwa,False,,2023-01-11 10:38:12.075833,2023-01-11 10:38:12.075833,Marwa,15,105,2023-01-12,1,10.72,4435,officiel,25,4,143
1214,1049357,2023-01-11 10:38:12.080406,2023-01-11 10:38:12.080406,Marwa,Marwa,False,,2023-01-11 10:38:12.080406,2023-01-11 10:38:12.080406,Marwa,15,105,2023-01-13,1,10.72,4436,officiel,25,4,143
1215,1049358,2023-01-11 10:38:12.090650,2023-01-11 10:38:12.090650,Marwa,Marwa,False,,2023-01-11 10:38:12.090650,2023-01-11 10:38:12.090650,Marwa,15,105,2023-01-16,1,10.72,4437,officiel,25,4,143
1216,1049359,2023-01-11 10:38:12.100766,2023-01-11 10:38:12.100766,Marwa,Marwa,False,,2023-01-11 10:38:12.100766,2023-01-11 10:38:12.100766,Marwa,15,105,2023-01-17,1,10.72,4438,officiel,25,4,143
1217,1049360,2023-01-11 10:38:12.110669,2023-01-11 10:38:12.110669,Marwa,Marwa,False,,2023-01-11 10:38:12.110669,2023-01-11 10:38:12.110669,Marwa,15,105,2023-01-18,1,10.72,4439,officiel,25,4,143
1218,1049361,2023-01-11 10:38:12.120607,2023-01-11 10:38:12.120607,Marwa,Marwa,False,,2023-01-11 10:38:12.120607,2023-01-11 10:38:12.120607,Marwa,15,105,2023-01-19,1,10.72,4440,officiel,25,4,143
1219,1049362,2023-01-11 10:38:12.130676,2023-01-11 10:38:12.130676,Marwa,Marwa,False,,2023-01-11 10:38:12.130676,2023-01-11 10:38:12.130676,Marwa,15,105,2023-01-20,1,10.72,4441,officiel,25,4,143
1220,1049363,2023-01-11 10:38:12.140564,2023-01-11 10:38:12.140564,Marwa,Marwa,False,,2023-01-11 10:38:12.140564,2023-01-11 10:38:12.140564,Marwa,15,105,2023-01-23,1,10.72,4442,officiel,25,4,143
1221,1049364,2023-01-11 10:38:12.150789,2023-01-11 10:38:12.150789,Marwa,Marwa,False,,2023-01-11 10:38:12.150789,2023-01-11 10:38:12.150789,Marwa,15,105,2023-01-24,1,10.72,4443,officiel,25,4,143
1222,1049365,2023-01-11 10:38:12.150789,2023-01-11 10:38:12.150789,Marwa,Marwa,False,,2023-01-11 10:38:12.160391,2023-01-11 10:38:12.160391,Marwa,15,105,2023-01-25,1,10.72,4444,officiel,25,4,143
1223,1049366,2023-01-11 10:38:12.164104,2023-01-11 10:38:12.164104,Marwa,Marwa,False,,2023-01-11 10:38:12.164104,2023-01-11 10:38:12.164104,Marwa,15,105,2023-01-26,1,10.72,4445,officiel,25,4,143
1224,1049367,2023-01-11 10:38:12.170686,2023-01-11 10:38:12.170686,Marwa,Marwa,False,,2023-01-11 10:38:12.170686,2023-01-11 10:38:12.170686,Marwa,15,105,2023-01-27,1,10.72,4446,officiel,25,4,143
1225,1049368,2023-01-11 10:38:12.180573,2023-01-11 10:38:12.180573,Marwa,Marwa,False,,2023-01-11 10:38:12.180573,2023-01-11 10:38:12.180573,Marwa,15,105,2023-02-01,1,10.72,4449,officiel,25,4,143
1226,1049369,2023-01-11 10:38:12.190670,2023-01-11 10:38:12.190670,Marwa,Marwa,False,,2023-01-11 10:38:12.190670,2023-01-11 10:38:12.190670,Marwa,15,105,2023-02-02,1,10.72,4450,officiel,25,4,143
1227,1049370,2023-01-11 10:38:12.200590,2023-01-11 10:38:12.200590,Marwa,Marwa,False,,2023-01-11 10:38:12.200590,2023-01-11 10:38:12.200590,Marwa,15,105,2023-02-03,1,10.72,4451,officiel,25,4,143
1228,1049371,2023-01-11 10:38:12.210798,2023-01-11 10:38:12.210798,Marwa,Marwa,False,,2023-01-11 10:38:12.210798,2023-01-11 10:38:12.210798,Marwa,15,105,2023-01-31,1,10.72,4448,officiel,25,4,143
1229,1049372,2023-01-11 10:38:12.220502,2023-01-11 10:38:12.220502,Marwa,Marwa,False,,2023-01-11 10:38:12.220502,2023-01-11 10:38:12.220502,Marwa,15,105,2023-01-30,1,10.72,4447,officiel,25,4,143
1230,1049373,2023-01-11 10:38:12.230757,2023-01-11 10:38:12.230757,Marwa,Marwa,False,,2023-01-11 10:38:12.230757,2023-01-11 10:38:12.230757,Marwa,15,105,2023-02-06,1,10.72,4452,officiel,25,4,143
1231,1049374,2023-01-11 10:38:12.240474,2023-01-11 10:38:12.240474,Marwa,Marwa,False,,2023-01-11 10:38:12.240474,2023-01-11 10:38:12.240474,Marwa,15,105,2023-02-07,1,10.72,4453,officiel,25,4,143
1232,1049375,2023-01-11 10:38:12.250366,2023-01-11 10:38:12.250366,Marwa,Marwa,False,,2023-01-11 10:38:12.250366,2023-01-11 10:38:12.250366,Marwa,15,105,2023-02-08,1,10.72,4454,officiel,25,4,143
1233,1049376,2023-01-11 10:38:12.264226,2023-01-11 10:38:12.264226,Marwa,Marwa,False,,2023-01-11 10:38:12.264226,2023-01-11 10:38:12.264226,Marwa,15,105,2023-02-09,1,10.72,4455,officiel,25,4,143
1234,1049377,2023-01-11 10:38:12.270839,2023-01-11 10:38:12.270839,Marwa,Marwa,False,,2023-01-11 10:38:12.270839,2023-01-11 10:38:12.270839,Marwa,15,105,2023-02-10,1,10.72,4456,officiel,25,4,143
1235,1049378,2023-01-11 10:38:12.280719,2023-01-11 10:38:12.280719,Marwa,Marwa,False,,2023-01-11 10:38:12.280719,2023-01-11 10:38:12.280719,Marwa,15,105,2023-02-13,1,10.72,4688,officiel,25,4,143
1236,1049379,2023-01-11 10:38:12.290485,2023-01-11 10:38:12.290485,Marwa,Marwa,False,,2023-01-11 10:38:12.290485,2023-01-11 10:38:12.290485,Marwa,15,105,2023-02-14,1,10.72,4689,officiel,25,4,143
1237,1049380,2023-01-11 10:38:12.300417,2023-01-11 10:38:12.300417,Marwa,Marwa,False,,2023-01-11 10:38:12.300417,2023-01-11 10:38:12.300417,Marwa,15,105,2023-02-15,1,10.72,4690,officiel,25,4,143
1238,1049381,2023-01-11 10:38:12.310752,2023-01-11 10:38:12.310752,Marwa,Marwa,False,,2023-01-11 10:38:12.310752,2023-01-11 10:38:12.310752,Marwa,15,105,2023-02-16,1,10.72,4691,officiel,25,4,143
1239,1049382,2023-01-11 10:38:12.320457,2023-01-11 10:38:12.320457,Marwa,Marwa,False,,2023-01-11 10:38:12.320457,2023-01-11 10:38:12.320457,Marwa,15,105,2023-02-17,1,10.72,4692,officiel,25,4,143
1240,1049383,2023-01-11 10:38:12.330430,2023-01-11 10:38:12.330430,Marwa,Marwa,False,,2023-01-11 10:38:12.330430,2023-01-11 10:38:12.330430,Marwa,15,105,2023-02-20,1,10.72,4457,officiel,25,4,143
1241,1049384,2023-01-11 10:38:12.340605,2023-01-11 10:38:12.340605,Marwa,Marwa,False,,2023-01-11 10:38:12.340605,2023-01-11 10:38:12.340605,Marwa,15,105,2023-02-21,1,10.72,4458,officiel,25,4,143
1242,1049385,2023-01-11 10:38:12.350868,2023-01-11 10:38:12.350868,Marwa,Marwa,False,,2023-01-11 10:38:12.350868,2023-01-11 10:38:12.350868,Marwa,15,105,2023-02-22,1,10.72,4459,officiel,25,4,143
1243,1049386,2023-01-11 10:38:12.350868,2023-01-11 10:38:12.350868,Marwa,Marwa,False,,2023-01-11 10:38:12.350868,2023-01-11 10:38:12.350868,Marwa,15,105,2023-02-23,1,10.72,4460,officiel,25,4,143
1244,1049387,2023-01-11 10:38:12.364343,2023-01-11 10:38:12.364343,Marwa,Marwa,False,,2023-01-11 10:38:12.364343,2023-01-11 10:38:12.364343,Marwa,15,105,2023-02-24,1,10.72,4461,officiel,25,4,143
1245,1049388,2023-01-11 10:38:12.370415,2023-01-11 10:38:12.370415,Marwa,Marwa,False,,2023-01-11 10:38:12.370415,2023-01-11 10:38:12.370415,Marwa,15,105,2023-02-27,1,10.72,4464,officiel,25,4,143
1246,1049389,2023-01-11 10:38:12.380406,2023-01-11 10:38:12.380406,Marwa,Marwa,False,,2023-01-11 10:38:12.380406,2023-01-11 10:38:12.380406,Marwa,15,105,2023-02-28,1,10.72,4465,officiel,25,4,143
1247,1049390,2023-01-11 10:38:12.390442,2023-01-11 10:38:12.390442,Marwa,Marwa,False,,2023-01-11 10:38:12.390442,2023-01-11 10:38:12.390442,Marwa,15,105,2023-03-01,1,10.72,4466,officiel,25,4,143
1248,1049391,2023-01-11 10:38:12.400680,2023-01-11 10:38:12.400680,Marwa,Marwa,False,,2023-01-11 10:38:12.400680,2023-01-11 10:38:12.400680,Marwa,15,105,2023-03-02,1,10.72,4467,officiel,25,4,143
1249,1049392,2023-01-11 10:38:12.410503,2023-01-11 10:38:12.410503,Marwa,Marwa,False,,2023-01-11 10:38:12.410503,2023-01-11 10:38:12.410503,Marwa,15,105,2023-03-03,1,10.72,4468,officiel,25,4,143
1250,1049393,2023-01-11 10:38:12.420643,2023-01-11 10:38:12.420643,Marwa,Marwa,False,,2023-01-11 10:38:12.420643,2023-01-11 10:38:12.420643,Marwa,15,105,2023-03-06,1,10.72,4469,officiel,25,4,143
1251,1049394,2023-01-11 10:38:12.430391,2023-01-11 10:38:12.430391,Marwa,Marwa,False,,2023-01-11 10:38:12.430391,2023-01-11 10:38:12.430391,Marwa,15,105,2023-03-07,1,10.72,4470,officiel,25,4,143
1252,1049395,2023-01-11 10:38:12.440743,2023-01-11 10:38:12.440743,Marwa,Marwa,False,,2023-01-11 10:38:12.440743,2023-01-11 10:38:12.440743,Marwa,15,105,2023-03-08,1,10.72,4471,officiel,25,4,143
1253,1049396,2023-01-11 10:38:12.450474,2023-01-11 10:38:12.450474,Marwa,Marwa,False,,2023-01-11 10:38:12.450474,2023-01-11 10:38:12.450474,Marwa,15,105,2023-03-09,1,10.72,4472,officiel,25,4,143
1254,1049397,2023-01-11 10:38:12.464335,2023-01-11 10:38:12.464335,Marwa,Marwa,False,,2023-01-11 10:38:12.464335,2023-01-11 10:38:12.464335,Marwa,15,105,2023-03-10,1,10.72,4473,officiel,25,4,143
1255,1049398,2023-01-11 10:38:12.470388,2023-01-11 10:38:12.470388,Marwa,Marwa,False,,2023-01-11 10:38:12.470388,2023-01-11 10:38:12.470388,Marwa,15,105,2023-03-13,1,10.72,4474,officiel,25,4,143
1256,1049399,2023-01-11 10:38:12.480535,2023-01-11 10:38:12.480535,Marwa,Marwa,False,,2023-01-11 10:38:12.480535,2023-01-11 10:38:12.480535,Marwa,15,105,2023-03-14,1,10.72,4475,officiel,25,4,143
1257,1049400,2023-01-11 10:38:12.490464,2023-01-11 10:38:12.490464,Marwa,Marwa,False,,2023-01-11 10:38:12.490464,2023-01-11 10:38:12.490464,Marwa,15,105,2023-03-15,1,10.72,4476,officiel,25,4,143
1258,1049401,2023-01-11 10:38:12.500811,2023-01-11 10:38:12.500811,Marwa,Marwa,False,,2023-01-11 10:38:12.500811,2023-01-11 10:38:12.500811,Marwa,15,105,2023-03-16,1,10.72,4477,officiel,25,4,143
1259,1049402,2023-01-11 10:38:12.510460,2023-01-11 10:38:12.510460,Marwa,Marwa,False,,2023-01-11 10:38:12.510460,2023-01-11 10:38:12.510460,Marwa,15,105,2023-03-17,1,10.72,4478,officiel,25,4,143
1260,1049403,2023-01-11 10:38:12.520812,2023-01-11 10:38:12.520812,Marwa,Marwa,False,,2023-01-11 10:38:12.520812,2023-01-11 10:38:12.520812,Marwa,15,105,2023-03-21,1,10.72,4479,officiel,25,4,143
1261,1049404,2023-01-11 10:38:12.530621,2023-01-11 10:38:12.530621,Marwa,Marwa,False,,2023-01-11 10:38:12.530621,2023-01-11 10:38:12.530621,Marwa,15,105,2023-03-22,1,10.72,4480,officiel,25,4,143
1262,1049405,2023-01-11 10:38:12.540420,2023-01-11 10:38:12.540420,Marwa,Marwa,False,,2023-01-11 10:38:12.540420,2023-01-11 10:38:12.540420,Marwa,15,105,2023-03-23,1,10.72,4481,officiel,25,4,143
1263,1049406,2023-01-11 10:38:12.550413,2023-01-11 10:38:12.550413,Marwa,Marwa,False,,2023-01-11 10:38:12.550413,2023-01-11 10:38:12.550413,Marwa,15,105,2023-03-24,1,10.72,4482,officiel,25,4,143
1264,1049407,2023-01-11 10:38:12.550413,2023-01-11 10:38:12.550413,Marwa,Marwa,False,,2023-01-11 10:38:12.550413,2023-01-11 10:38:12.550413,Marwa,15,105,2023-03-27,1,10.72,4483,officiel,25,4,143
1265,1049408,2023-01-11 10:38:12.564349,2023-01-11 10:38:12.564349,Marwa,Marwa,False,,2023-01-11 10:38:12.564349,2023-01-11 10:38:12.564349,Marwa,15,105,2023-03-28,1,10.72,4484,officiel,25,4,143
1266,1049409,2023-01-11 10:38:12.570423,2023-01-11 10:38:12.570423,Marwa,Marwa,False,,2023-01-11 10:38:12.570423,2023-01-11 10:38:12.570423,Marwa,15,105,2023-03-29,1,10.72,4485,officiel,25,4,143
1267,1049410,2023-01-11 10:38:12.580816,2023-01-11 10:38:12.580816,Marwa,Marwa,False,,2023-01-11 10:38:12.580816,2023-01-11 10:38:12.580816,Marwa,15,105,2023-03-30,1,10.72,4486,officiel,25,4,143
1268,1049411,2023-01-11 10:38:12.600745,2023-01-11 10:38:12.600745,Marwa,Marwa,False,,2023-01-11 10:38:12.600745,2023-01-11 10:38:12.600745,Marwa,15,105,2023-03-31,1,10.72,4487,officiel,25,4,143
1269,1049412,2023-01-11 10:38:12.605856,2023-01-11 10:38:12.605856,Marwa,Marwa,False,,2023-01-11 10:38:12.605856,2023-01-11 10:38:12.610441,Marwa,15,105,2023-04-03,1,10.72,4493,officiel,25,4,143
1270,1049413,2023-01-11 10:38:12.610504,2023-01-11 10:38:12.610504,Marwa,Marwa,False,,2023-01-11 10:38:12.610504,2023-01-11 10:38:12.610504,Marwa,15,105,2023-04-04,1,10.72,4494,officiel,25,4,143
1271,1049414,2023-01-11 10:38:12.620432,2023-01-11 10:38:12.620432,Marwa,Marwa,False,,2023-01-11 10:38:12.620432,2023-01-11 10:38:12.620432,Marwa,15,105,2023-04-05,1,10.72,4495,officiel,25,4,143
1272,1049415,2023-01-11 10:38:12.630792,2023-01-11 10:38:12.630792,Marwa,Marwa,False,,2023-01-11 10:38:12.630792,2023-01-11 10:38:12.630792,Marwa,15,105,2023-04-06,1,10.72,4496,officiel,25,4,143
1273,1049416,2023-01-11 10:38:12.640906,2023-01-11 10:38:12.640906,Marwa,Marwa,False,,2023-01-11 10:38:12.640906,2023-01-11 10:38:12.640906,Marwa,15,105,2023-04-07,1,10.72,4497,officiel,25,4,143
1274,1049417,2023-01-11 10:38:12.650636,2023-01-11 10:38:12.650636,Marwa,Marwa,False,,2023-01-11 10:38:12.650636,2023-01-11 10:38:12.650636,Marwa,15,105,2023-04-10,1,10.72,4498,officiel,25,4,143
1275,1049418,2023-01-11 10:38:12.670807,2023-01-11 10:38:12.670807,Marwa,Marwa,False,,2023-01-11 10:38:12.670807,2023-01-11 10:38:12.670807,Marwa,15,105,2023-04-11,1,10.72,4499,officiel,25,4,143
1276,1049419,2023-01-11 10:38:12.680444,2023-01-11 10:38:12.680444,Marwa,Marwa,False,,2023-01-11 10:38:12.680444,2023-01-11 10:38:12.680444,Marwa,15,105,2023-04-12,1,10.72,4500,officiel,25,4,143
1277,1049420,2023-01-11 10:38:12.690528,2023-01-11 10:38:12.690528,Marwa,Marwa,False,,2023-01-11 10:38:12.690528,2023-01-11 10:38:12.690528,Marwa,15,105,2023-04-13,1,10.72,4501,officiel,25,4,143
1278,1049421,2023-01-11 10:38:12.701625,2023-01-11 10:38:12.701625,Marwa,Marwa,False,,2023-01-11 10:38:12.701691,2023-01-11 10:38:12.701691,Marwa,15,105,2023-04-14,1,10.72,4502,officiel,25,4,143
1279,1049422,2023-01-11 10:38:12.709718,2023-01-11 10:38:12.709718,Marwa,Marwa,False,,2023-01-11 10:38:12.709718,2023-01-11 10:38:12.709718,Marwa,15,105,2023-04-17,1,10.72,4506,officiel,25,4,143
1280,1049423,2023-01-11 10:38:12.711844,2023-01-11 10:38:12.711844,Marwa,Marwa,False,,2023-01-11 10:38:12.720303,2023-01-11 10:38:12.720303,Marwa,15,105,2023-04-18,1,10.72,4507,officiel,25,4,143
1281,1049424,2023-01-11 10:38:12.720303,2023-01-11 10:38:12.720303,Marwa,Marwa,False,,2023-01-11 10:38:12.720303,2023-01-11 10:38:12.720303,Marwa,15,105,2023-04-19,1,10.72,4508,officiel,25,4,143
1282,1049425,2023-01-11 10:38:12.735414,2023-01-11 10:38:12.735414,Marwa,Marwa,False,,2023-01-11 10:38:12.735414,2023-01-11 10:38:12.735414,Marwa,15,105,2023-04-24,1,10.72,4509,officiel,25,4,143
1283,1049426,2023-01-11 10:38:12.740550,2023-01-11 10:38:12.740550,Marwa,Marwa,False,,2023-01-11 10:38:12.740550,2023-01-11 10:38:12.740550,Marwa,15,105,2023-04-25,1,10.72,4510,officiel,25,4,143
1284,1049427,2023-01-11 10:38:12.750594,2023-01-11 10:38:12.750594,Marwa,Marwa,False,,2023-01-11 10:38:12.750594,2023-01-11 10:38:12.750594,Marwa,15,105,2023-04-26,1,10.72,4511,officiel,25,4,143
1285,1049428,2023-01-11 10:38:12.764758,2023-01-11 10:38:12.764758,Marwa,Marwa,False,,2023-01-11 10:38:12.764758,2023-01-11 10:38:12.764758,Marwa,15,105,2023-04-27,1,10.72,4512,officiel,25,4,143
1286,1049429,2023-01-11 10:38:12.770814,2023-01-11 10:38:12.770814,Marwa,Marwa,False,,2023-01-11 10:38:12.770814,2023-01-11 10:38:12.770814,Marwa,15,105,2023-04-28,1,10.72,4513,officiel,25,4,143
1287,1049430,2023-01-11 10:38:12.785539,2023-01-11 10:38:12.785539,Marwa,Marwa,False,,2023-01-11 10:38:12.785539,2023-01-11 10:38:12.785539,Marwa,15,105,2023-05-02,1,10.72,4518,officiel,25,4,143
1288,1049431,2023-01-11 10:38:12.790632,2023-01-11 10:38:12.790632,Marwa,Marwa,False,,2023-01-11 10:38:12.790632,2023-01-11 10:38:12.790632,Marwa,15,105,2023-05-03,1,10.72,4519,officiel,25,4,143
1289,1049432,2023-01-11 10:38:12.800695,2023-01-11 10:38:12.800695,Marwa,Marwa,False,,2023-01-11 10:38:12.800695,2023-01-11 10:38:12.800695,Marwa,15,105,2023-05-04,1,10.72,4520,officiel,25,4,143
1290,1049433,2023-01-11 10:38:12.810539,2023-01-11 10:38:12.810539,Marwa,Marwa,False,,2023-01-11 10:38:12.810539,2023-01-11 10:38:12.810539,Marwa,15,105,2023-05-05,1,10.72,4521,officiel,25,4,143
1291,1049434,2023-01-11 10:38:12.820949,2023-01-11 10:38:12.820949,Marwa,Marwa,False,,2023-01-11 10:38:12.820949,2023-01-11 10:38:12.820949,Marwa,15,105,2023-05-08,1,10.72,4522,officiel,25,4,143
1292,1049435,2023-01-11 10:38:12.830661,2023-01-11 10:38:12.830661,Marwa,Marwa,False,,2023-01-11 10:38:12.830661,2023-01-11 10:38:12.830661,Marwa,15,105,2023-05-09,1,10.72,4523,officiel,25,4,143
1293,1049436,2023-01-11 10:38:12.840883,2023-01-11 10:38:12.840883,Marwa,Marwa,False,,2023-01-11 10:38:12.840883,2023-01-11 10:38:12.840883,Marwa,15,105,2023-05-10,1,10.72,4524,officiel,25,4,143
1294,1049437,2023-01-11 10:38:12.850457,2023-01-11 10:38:12.850457,Marwa,Marwa,False,,2023-01-11 10:38:12.850457,2023-01-11 10:38:12.850457,Marwa,15,105,2023-05-11,1,10.72,4525,officiel,25,4,143
1295,1049438,2023-01-11 10:38:12.860475,2023-01-11 10:38:12.860475,Marwa,Marwa,False,,2023-01-11 10:38:12.860475,2023-01-11 10:38:12.860475,Marwa,15,105,2023-05-12,1,10.72,4526,officiel,25,4,143
1296,1049439,2023-01-11 10:38:12.870659,2023-01-11 10:38:12.870659,Marwa,Marwa,False,,2023-01-11 10:38:12.870659,2023-01-11 10:38:12.870659,Marwa,15,105,2023-05-15,1,10.72,4527,officiel,25,4,143
1297,1049440,2023-01-11 10:38:12.880740,2023-01-11 10:38:12.880740,Marwa,Marwa,False,,2023-01-11 10:38:12.880740,2023-01-11 10:38:12.880740,Marwa,15,105,2023-05-16,1,10.72,4528,officiel,25,4,143
1298,1049441,2023-01-11 10:38:12.890571,2023-01-11 10:38:12.890571,Marwa,Marwa,False,,2023-01-11 10:38:12.890571,2023-01-11 10:38:12.890571,Marwa,15,105,2023-05-17,1,10.72,4529,officiel,25,4,143
1299,1049442,2023-01-11 10:38:12.900520,2023-01-11 10:38:12.900520,Marwa,Marwa,False,,2023-01-11 10:38:12.900520,2023-01-11 10:38:12.900520,Marwa,15,105,2023-05-18,1,10.72,4530,officiel,25,4,143
1300,1049443,2023-01-11 10:38:12.910641,2023-01-11 10:38:12.910641,Marwa,Marwa,False,,2023-01-11 10:38:12.910641,2023-01-11 10:38:12.910641,Marwa,15,105,2023-05-19,1,10.72,4531,officiel,25,4,143
1301,1049444,2023-01-11 10:38:12.920848,2023-01-11 10:38:12.920848,Marwa,Marwa,False,,2023-01-11 10:38:12.920848,2023-01-11 10:38:12.920848,Marwa,15,105,2023-05-22,1,10.72,4537,officiel,25,4,143
