,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,material,plan_date,element,data_element_planif,message,needs,qte_available,date_reordo,supplier,customer,week_production_plan,week_programm_demand,week_logistic_stock 
90,6999,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-09-28,APP.DA,120700951,,-1.0,0.0,,,C57600,-2147483648.0,35.0,-61356675.657142855
91,7000,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2022-09-05,StkCli,A210702069,,0.0,0.0,,,C57600,37.0,35.0,1.0571428571428572
92,7001,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-10-06,ORDPLA,982152234,,1.0,1.0,,,C57600,-2147483648.0,36.0,-59652323.527777776
93,7002,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-10-06,APP.DA,120402882,,-1.0,0.0,,,C57600,-2147483648.0,36.0,-59652323.55555555
94,7003,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2022-09-05,StkCli,A210702070,,0.0,0.0,,,C57600,37.0,36.0,1.0277777777777777
95,7004,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-10-16,ORDPLA,982170617,,1.0,1.0,,,C57600,37.0,36.0,1.0555555555555556
96,7005,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-10-16,APP.DA,120449393,,-1.0,0.0,,,C57600,38.0,37.0,1.027027027027027
97,7006,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2022-09-05,StkCli,A210702071,,0.0,0.0,,,C57600,38.0,38.0,1.0
98,7007,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-10-27,ORDPLA,982358337,,1.0,1.0,,,C57600,38.0,38.0,1.0263157894736843
99,7008,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-10-27,APP.DA,120700952,,-1.0,0.0,,,C57600,40.0,38.0,1.0526315789473684
100,7009,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2022-09-05,StkCli,A210702073,,0.0,0.0,,,C57600,41.0,41.0,1.0
101,7010,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-11-15,ORDPLA,982407369,,1.0,1.0,,,C57600,40.0,41.0,1.0
102,7011,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-11-15,APP.DA,120925440,,-1.0,0.0,,,C57600,40.0,41.0,0.975609756097561
103,7012,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2022-09-05,StkCli,A210702074,,0.0,0.0,,,C57600,43.0,42.0,1.0238095238095237
104,7013,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-11-23,ORDPLA,982420459,,1.0,1.0,,,C57600,44.0,42.0,1.0714285714285714
105,7014,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-11-23,APP.DA,121134884,,-1.0,0.0,,,C57600,41.0,43.0,0.9534883720930233
106,7015,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2022-09-05,StkCli,A210702075,,0.0,0.0,,,C57600,41.0,43.0,0.9534883720930233
107,7016,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-12-01,ORDPLA,982471562,,1.0,1.0,,,C57600,43.0,45.0,0.9777777777777777
108,7017,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028165M,2023-12-01,APP.DA,121179505,,-1.0,0.0,,,C57600,43.0,45.0,0.9555555555555556
109,7018,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,Stock,,,0.0,0.0,,,,46.0,45.0,1.0222222222222221
110,7019,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,45.0,46.0,0.9782608695652174
111,7020,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,45.0,46.0,0.9782608695652174
112,7021,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,StkCli,A110702012,26.0,1.0,1.0,,,C57600,47.0,47.0,1.0212765957446808
113,7022,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,StkCli,A110702015,26.0,1.0,1.0,,,C57600,46.0,48.0,0.9791666666666666
114,7023,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,StkCli,A110702036,,0.0,0.0,,,C57600,46.0,48.0,0.9583333333333334
115,7024,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-07,App.cd,4501217590,,-1.0,-1.0,,,C57600,48.0,49.0,0.9591836734693877
116,7025,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-12,OF,6123521,10.0,1.0,0.0,2022-09-07,,C57600,48.0,49.0,0.9795918367346939
117,7026,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,StkCli,A110702043,,0.0,0.0,,,C57600,48.0,49.0,0.9795918367346939
118,7027,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-11-22,ORDPLA,981235953,15.0,1.0,1.0,2022-11-28,,C57600,49.0,51.0,0.9803921568627451
119,7028,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-11-28,APP.DA,120700945,,-1.0,0.0,,,C57600,49.0,51.0,0.9607843137254902
120,7029,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,StkCli,A110702060,,0.0,0.0,,,C57600,50.0,51.0,0.9803921568627451
121,7030,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2023-06-19,ORDPLA,981575280,,1.0,1.0,,,C57600,51.0,52.0,1.0
122,7031,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2023-06-19,APP.DA,119361408,,-1.0,0.0,,,C57600,51.0,1.0,51.0
123,7032,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,StkCli,A110702068,,0.0,0.0,,,C57600,51.0,1.0,51.0
124,7033,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2023-09-26,ORDPLA,982115293,,1.0,1.0,,,C57600,1.0,2.0,1.0
125,7034,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2023-09-27,APP.DA,120228403,,-1.0,0.0,,,C57600,2.0,3.0,0.6666666666666666
126,7035,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2022-09-05,StkCli,A110702072,,0.0,0.0,,,C57600,2.0,3.0,0.6666666666666666
127,7036,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2023-11-06,ORDPLA,982402700,,1.0,1.0,,,C57600,1.0,3.0,0.6666666666666666
128,7037,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0028108M,2023-11-06,APP.DA,120890107,,-1.0,0.0,,,C57600,3.0,4.0,0.75
129,7038,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-05,Stock,,,0.0,0.0,,,,3.0,4.0,0.75
130,7039,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,1.0,5.0,0.2
131,7040,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,5.0,6.0,0.8333333333333334
132,7041,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-05,StkCli,A110702036,,0.0,0.0,,,C57600,5.0,6.0,0.8333333333333334
133,7042,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-07,App.cd,4501217590,,-1.0,-1.0,,,C57600,1.0,6.0,0.0
134,7043,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-12,OF,6113043,10.0,1.0,0.0,2022-09-07,,C57600,6.0,7.0,0.8571428571428571
135,7044,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-05,StkCli,A110702043,,0.0,0.0,,,C57600,6.0,7.0,0.8571428571428571
136,7045,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-11-22,ORDPLA,981235941,15.0,1.0,1.0,2022-11-28,,C57600,1.0,8.0,0.25
137,7046,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-11-28,APP.DA,120701023,,-1.0,0.0,,,C57600,8.0,9.0,0.8888888888888888
138,7047,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-05,StkCli,A110702060,,0.0,0.0,,,C57600,8.0,9.0,0.8888888888888888
139,7048,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2023-06-19,ORDPLA,981575180,,1.0,1.0,,,C57600,1.0,9.0,0.2222222222222222
140,7049,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2023-06-19,APP.DA,119361436,,-1.0,0.0,,,C57600,1.0,10.0,0.1
141,7050,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-05,StkCli,A110702068,,0.0,0.0,,,C57600,10.0,11.0,0.9090909090909091
142,7051,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2023-09-26,ORDPLA,982115219,,1.0,1.0,,,C57600,10.0,11.0,1.0
143,7052,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2023-09-27,APP.DA,120228418,,-1.0,0.0,,,C57600,1.0,12.0,0.08333333333333333
144,7053,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2022-09-05,StkCli,A110702072,,0.0,0.0,,,C57600,11.0,12.0,0.9166666666666666
145,7054,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2023-11-06,ORDPLA,982402570,,1.0,1.0,,,C57600,11.0,12.0,1.0
146,7055,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015887M,2023-11-06,APP.DA,120890096,,-1.0,0.0,,,C57600,13.0,14.0,0.9285714285714286
147,7056,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,Stock,,,0.0,0.0,,,,1.0,14.0,0.07142857142857142
148,7057,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,13.0,14.0,0.9285714285714286
149,7058,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,1.0,15.0,0.06666666666666667
150,7059,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210701970,26.0,1.0,1.0,,,C57600,1.0,15.0,0.13333333333333333
151,7060,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210701999,26.0,1.0,1.0,,,C57600,1.0,15.0,0.13333333333333333
152,7061,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702000,26.0,1.0,1.0,,,C57600,1.0,17.0,0.11764705882352941
153,7062,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702001,26.0,1.0,1.0,,,C57600,1.0,17.0,0.11764705882352941
154,7063,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702002,26.0,1.0,1.0,,,C57600,1.0,18.0,0.1111111111111111
155,7064,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702003,26.0,1.0,1.0,,,C57600,1.0,18.0,0.1111111111111111
156,7065,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702004,26.0,1.0,1.0,,,C57600,1.0,18.0,0.1111111111111111
157,7066,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702005,26.0,1.0,1.0,,,C57600,1.0,19.0,0.10526315789473684
158,7067,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702006,26.0,1.0,1.0,,,C57600,1.0,21.0,0.09523809523809523
159,7068,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702010,26.0,1.0,1.0,,,C57600,1.0,22.0,0.09090909090909091
160,7069,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702013,26.0,1.0,1.0,,,C57600,1.0,23.0,0.08695652173913043
161,7070,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702014,26.0,1.0,1.0,,,C57600,1.0,23.0,0.08695652173913043
162,7071,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702016,26.0,1.0,1.0,,,C57600,1.0,23.0,0.08695652173913043
163,7072,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702017,26.0,1.0,1.0,,,C57600,1.0,23.0,0.08695652173913043
164,7073,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702018,26.0,1.0,1.0,,,C57600,1.0,23.0,0.08695652173913043
165,7074,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702019,26.0,1.0,1.0,,,C57600,1.0,25.0,0.08
166,7075,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702020,26.0,1.0,1.0,,,C57600,1.0,25.0,0.08
167,7076,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702021,26.0,1.0,1.0,,,C57600,1.0,25.0,0.08
168,7077,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702024,26.0,1.0,1.0,,,C57600,1.0,26.0,0.07692307692307693
169,7078,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702025,26.0,1.0,1.0,,,C57600,1.0,26.0,0.07692307692307693
170,7079,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702026,26.0,1.0,1.0,,,C57600,1.0,28.0,0.07142857142857142
171,7080,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702028,26.0,1.0,1.0,,,C57600,1.0,28.0,0.07142857142857142
172,7081,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702029,,1.0,1.0,,,C57600,1.0,28.0,0.07142857142857142
173,7082,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-06-20,App.cd,4501224897,,-1.0,0.0,,,C57600,1.0,29.0,0.034482758620689655
174,7083,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702031,,1.0,1.0,,,C57600,1.0,29.0,0.06896551724137931
175,7084,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-06-29,App.cd,4501224897,,-1.0,0.0,,,C57600,1.0,33.0,0.030303030303030304
176,7085,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702032,,1.0,1.0,,,C57600,1.0,34.0,0.058823529411764705
177,7086,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-07-08,App.cd,4501205631,,-1.0,0.0,,,C57600,1.0,34.0,0.029411764705882353
178,7087,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702033,,1.0,1.0,,,C57600,1.0,34.0,0.058823529411764705
179,7088,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-07-20,App.cd,4501207658,,-1.0,0.0,,,C57600,1.0,35.0,0.02857142857142857
180,7089,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702034,,1.0,1.0,,,C57600,1.0,35.0,0.05714285714285714
181,7090,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-07-29,App.cd,4501210908,,-1.0,0.0,,,C57600,1.0,35.0,0.02857142857142857
182,7091,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702035,,1.0,1.0,,,C57600,1.0,37.0,0.05405405405405406
183,7092,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-08-30,App.cd,4501217590,,-1.0,0.0,,,C57600,1.0,37.0,0.02702702702702703
