,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,division,profit_centre,order,material,designation,order_type,order_quantity,date_start_plan,date_end_plan,fixation,date_reordo,message,order_stat,customer_order,date_end_real,AllocatedTime,Leadtime,workstation,Allocated_Time_On_Workstation,Smooth_Family,Ranking,Freeze_end_date,Remain_to_do,smoothing_end_date,closed,version,shared,date,date_week,date_month,date_year,date_year_week,date_year_month,order_nature,order_nature_closed,date_production,date_production_week,date_production_month,date_production_year,date_production_year_week,date_production_year_month
53,134240,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3823721,IS0023355M,105A-93VU,YP04,1,2021-10-13,2021-10-19,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510878,2021-10-14,3.0,3.0,test,3.0,1,2021-10-19,,,,True,2,True,2021-10-19,42,10,2021,2021-W42,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
54,134198,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3806335,IS0023355M,105A-93VU,YP04,1,2021-08-19,2021-09-07,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510752,2021-09-03,3.0,3.0,test,3.0,1,2021-09-07,,,,True,2,True,2021-09-07,36,9,2021,2021-W36,2021-M9,OF,OFTrue,,0,0,0,0-W0,0-M0
55,134241,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3823719,IS0023355M,105A-93VU,YP04,1,2021-10-13,2021-10-25,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510799,2021-10-14,3.0,3.0,test,3.0,1,2021-10-25,,,,True,2,True,2021-10-25,43,10,2021,2021-W43,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
56,134242,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3823720,IS0023355M,105A-93VU,YP04,1,2021-10-01,2021-10-25,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510800,2021-10-17,3.0,3.0,test,3.0,1,2021-10-25,,,,True,2,True,2021-10-25,43,10,2021,2021-W43,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
57,134243,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826644,IS0023355M,105A-93VU,YP04,1,2021-10-01,2021-10-25,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510895,2021-10-19,3.0,3.0,test,3.0,1,2021-10-25,,,,True,2,True,2021-10-25,43,10,2021,2021-W43,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
58,134244,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3823717,IS0023355M,105A-93VU,YP04,1,2021-10-21,2021-10-27,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510754,2021-10-21,3.0,3.0,test,3.0,1,2021-10-27,,,,True,2,True,2021-10-27,43,10,2021,2021-W43,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
59,134188,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3803437,IS0023355M,105A-93VU,YP04,1,2021-08-18,2021-08-20,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510634,2021-08-18,3.0,3.0,test,3.0,1,2021-08-20,,,,True,2,True,2021-08-20,33,8,2021,2021-W33,2021-M8,OF,OFTrue,,0,0,0,0-W0,0-M0
60,134189,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3803430,IS0023355M,105A-93VU,YP04,1,2021-08-03,2021-08-20,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510740,2021-08-26,3.0,3.0,test,3.0,1,2021-08-20,,,,True,2,True,2021-08-20,33,8,2021,2021-W33,2021-M8,OF,OFTrue,,0,0,0,0-W0,0-M0
61,134190,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3803429,IS0023355M,105A-93VU,YP04,1,2021-08-03,2021-08-20,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510694,2021-08-25,3.0,3.0,test,3.0,1,2021-08-20,,,,True,2,True,2021-08-20,33,8,2021,2021-W33,2021-M8,OF,OFTrue,,0,0,0,0-W0,0-M0
62,134192,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3801923,IS0023355M,105A-93VU,YP04,1,2021-08-18,2021-08-20,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510732,2021-08-23,3.0,3.0,test,3.0,1,2021-08-20,,,,True,2,True,2021-08-20,33,8,2021,2021-W33,2021-M8,OF,OFTrue,,0,0,0,0-W0,0-M0
63,134193,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3803414,IS0023355M,105A-93VU,YP04,1,2021-08-03,2021-08-20,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510697,2021-08-26,3.0,3.0,test,3.0,1,2021-08-20,,,,True,2,True,2021-08-20,33,8,2021,2021-W33,2021-M8,OF,OFTrue,,0,0,0,0-W0,0-M0
64,134180,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3793428,IS0023355M,105A-93VU,YP04,1,2021-07-07,2021-07-08,None,,,TCLO ARTM CCRP CAPC RIMP,A310510733,,3.0,3.0,test,3.0,1,2021-07-08,,,,True,2,True,2021-07-08,27,7,2021,2021-W27,2021-M7,OF,OFTrue,,0,0,0,0-W0,0-M0
65,134181,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3793427,IS0023355M,105A-93VU,YP04,1,2021-07-08,2021-07-09,None,,,TCLO ARTM CCRP CAPC RIMP,A310510732,,3.0,3.0,test,3.0,1,2021-07-09,,,,True,2,True,2021-07-09,27,7,2021,2021-W27,2021-M7,OF,OFTrue,,0,0,0,0-W0,0-M0
66,134182,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3793426,IS0023355M,105A-93VU,YP04,1,2021-07-09,2021-07-12,None,,,TCLO ARTM CCRP CAPC RIMP,A310510697,,3.0,3.0,test,3.0,1,2021-07-12,,,,True,2,True,2021-07-12,28,7,2021,2021-W28,2021-M7,OF,OFTrue,,0,0,0,0-W0,0-M0
67,134183,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3793425,IS0023355M,105A-93VU,YP04,1,2021-07-14,2021-07-15,None,,,TCLO ARTM CCRP CAPC RIMP,A310510694,,3.0,3.0,test,3.0,1,2021-07-15,,,,True,2,True,2021-07-15,28,7,2021,2021-W28,2021-M7,OF,OFTrue,,0,0,0,0-W0,0-M0
68,134184,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3793430,IS0023355M,105A-93VU,YP04,1,2021-07-15,2021-07-16,None,,,TCLO ARTM CCRP CAPC RIMP,A310510747,,3.0,3.0,test,3.0,1,2021-07-16,,,,True,2,True,2021-07-16,28,7,2021,2021-W28,2021-M7,OF,OFTrue,,0,0,0,0-W0,0-M0
69,134185,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3793432,IS0023355M,105A-93VU,YP04,1,2021-07-16,2021-08-02,None,,,TCLO ARTM CCRP CAPC RIMP,A310510870,,3.0,3.0,test,3.0,1,2021-08-02,,,,True,2,True,2021-08-02,31,8,2021,2021-W31,2021-M8,OF,OFTrue,,0,0,0,0-W0,0-M0
70,134222,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3812806,IS0023355M,105A-93VU,YP04,1,2021-09-23,2021-09-27,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510782,2021-09-23,3.0,3.0,test,3.0,1,2021-09-27,,,,True,2,True,2021-09-27,39,9,2021,2021-W39,2021-M9,OF,OFTrue,,0,0,0,0-W0,0-M0
71,134223,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3812805,IS0023355M,105A-93VU,YP04,1,2021-09-23,2021-09-27,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510748,2021-09-23,3.0,3.0,test,3.0,1,2021-09-27,,,,True,2,True,2021-09-27,39,9,2021,2021-W39,2021-M9,OF,OFTrue,,0,0,0,0-W0,0-M0
72,134224,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3812807,IS0023355M,105A-93VU,YP04,1,2021-09-01,2021-09-27,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510789,2021-09-22,3.0,3.0,test,3.0,1,2021-09-27,,,,True,2,True,2021-09-27,39,9,2021,2021-W39,2021-M9,OF,OFTrue,,0,0,0,0-W0,0-M0
73,134225,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3816070,IS0023355M,105A-93VU,YP04,1,2021-09-16,2021-10-04,None,,,TCLO ARTM IMPR CONF LIVR CCRP CAPC MMEf*,A310510791,2021-10-04,3.0,3.0,test,3.0,1,2021-10-04,,,,True,2,True,2021-10-04,40,10,2021,2021-W40,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
74,134226,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3812808,IS0023355M,105A-93VU,YP04,1,2021-09-23,2021-10-05,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510814,2021-09-27,3.0,3.0,test,3.0,1,2021-10-05,,,,True,2,True,2021-10-05,40,10,2021,2021-W40,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
75,134227,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3816068,IS0023355M,105A-93VU,YP04,1,2021-09-23,2021-10-05,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510761,2021-09-28,3.0,3.0,test,3.0,1,2021-10-05,,,,True,2,True,2021-10-05,40,10,2021,2021-W40,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
76,134228,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3816069,IS0023355M,105A-93VU,YP04,1,2021-09-23,2021-10-05,None,,,TCLO ARTM IMPR CONF LIVR CCRP CAPC MMEf*,A310510785,2021-09-28,3.0,3.0,test,3.0,1,2021-10-05,,,,True,2,True,2021-10-05,40,10,2021,2021-W40,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
77,134229,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3816071,IS0023355M,105A-93VU,YP04,1,2021-09-30,2021-10-05,None,,,TCLO ARTM IMPR CONF LIVR CCRP CAPC MMEf*,A310510880,2021-09-30,3.0,3.0,test,3.0,1,2021-10-05,,,,True,2,True,2021-10-05,40,10,2021,2021-W40,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
78,134230,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3816073,IS0023355M,105A-93VU,YP04,1,2021-09-23,2021-10-05,None,,,TCLO ARTM IMPR CONF LIVR CCRP CAPC MMEf*,A310510999,2021-09-30,3.0,3.0,test,3.0,1,2021-10-05,,,,True,2,True,2021-10-05,40,10,2021,2021-W40,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
79,134231,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3816067,IS0023355M,105A-93VU,YP04,1,2021-09-15,2021-10-10,None,,,TCLO ARTM IMPR CONF LIVR CCRP CAPC MMEf*,A310510722,2021-10-03,3.0,3.0,test,3.0,1,2021-10-10,,,,True,2,True,2021-10-10,40,10,2021,2021-W40,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
80,134232,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3820213,IS0023355M,105A-93VU,YP04,1,2021-10-07,2021-10-12,None,,,TCLO ARTM IMPR CONF LIVR CCRP CAPC MMEf*,A310510886,2021-10-07,3.0,3.0,test,3.0,1,2021-10-12,,,,True,2,True,2021-10-12,41,10,2021,2021-W41,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
81,134245,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826639,IS0023355M,105A-93VU,YP04,1,2021-10-21,2021-10-27,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510798,2021-10-21,3.0,3.0,test,3.0,1,2021-10-27,,,,True,2,True,2021-10-27,43,10,2021,2021-W43,2021-M10,OF,OFTrue,,0,0,0,0-W0,0-M0
82,134246,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826642,IS0023355M,105A-93VU,YP04,1,2021-10-21,2021-11-01,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510836,2021-10-25,3.0,3.0,test,3.0,1,2021-11-01,,,,True,2,True,2021-11-01,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
83,134247,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826647,IS0023355M,105A-93VU,YP04,1,2021-10-21,2021-11-01,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510974,2021-10-27,3.0,3.0,test,3.0,1,2021-11-01,,,,True,2,True,2021-11-01,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
84,134248,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826646,IS0023355M,105A-93VU,YP04,1,2021-10-21,2021-11-01,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510953,2021-10-26,3.0,3.0,test,3.0,1,2021-11-01,,,,True,2,True,2021-11-01,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
85,134249,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826640,IS0023355M,105A-93VU,YP04,1,2021-10-21,2021-11-01,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510812,2021-10-25,3.0,3.0,test,3.0,1,2021-11-01,,,,True,2,True,2021-11-01,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
86,134250,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826643,IS0023355M,105A-93VU,YP04,1,2021-10-21,2021-11-01,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510847,2021-10-26,3.0,3.0,test,3.0,1,2021-11-01,,,,True,2,True,2021-11-01,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
87,134251,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826645,IS0023355M,105A-93VU,YP04,1,2021-10-28,2021-11-01,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510909,2021-10-28,3.0,3.0,test,3.0,1,2021-11-01,,,,True,2,True,2021-11-01,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
88,134252,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3837678,IS0023355M,105A-93VU,YP04,1,2021-11-04,2021-11-04,None,,,TCLO IMPR LIVR CCRP ARCO CAPC MMEf RIMP,A310510839,2021-11-05,3.0,3.0,test,3.0,1,2021-11-04,,,,True,2,True,2021-11-04,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
89,134253,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3837681,IS0023355M,105A-93VU,YP04,1,2021-11-04,2021-11-04,None,,,TCLO IMPR LIVR CCRP ARCO CAPC MMEf RIMP,A310510905,2021-11-08,3.0,3.0,test,3.0,1,2021-11-04,,,,True,2,True,2021-11-04,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
90,134254,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3837679,IS0023355M,105A-93VU,YP04,1,2021-11-04,2021-11-05,None,,,TCLO IMPR LIVR CCRP ARCO CAPC MMEf RIMP,A310510872,2021-11-08,3.0,3.0,test,3.0,1,2021-11-05,,,,True,2,True,2021-11-05,44,11,2021,2021-W44,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
91,134255,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3833923,IS0023355M,105A-93VU,YP04,1,2021-10-28,2021-11-08,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510930,2021-10-28,3.0,3.0,test,3.0,1,2021-11-08,,,,True,2,True,2021-11-08,45,11,2021,2021-W45,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
92,134256,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3826641,IS0023355M,105A-93VU,YP04,1,2021-10-28,2021-11-08,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510831,2021-10-28,3.0,3.0,test,3.0,1,2021-11-08,,,,True,2,True,2021-11-08,45,11,2021,2021-W45,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
93,134257,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3837680,IS0023355M,105A-93VU,YP04,1,2021-10-28,2021-11-08,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510896,2021-10-28,3.0,3.0,test,3.0,1,2021-11-08,,,,True,2,True,2021-11-08,45,11,2021,2021-W45,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
94,134258,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3847223,IS0023355M,105A-93VU,YP04,1,2021-11-15,2021-11-15,None,,,TCLO IMPR LIVR CCRP ARCO CAPC MMEf RIMP,A310510838,2021-11-12,3.0,3.0,test,3.0,1,2021-11-15,,,,True,2,True,2021-11-15,46,11,2021,2021-W46,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
95,134259,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3842188,IS0023355M,105A-93VU,YP04,1,2021-11-15,2021-11-15,None,,,TCLO IMPR LIVR CCRP ARCO CAPC MMEf RIMP,A310510879,2021-11-09,3.0,3.0,test,3.0,1,2021-11-15,,,,True,2,True,2021-11-15,46,11,2021,2021-W46,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
96,134260,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3842189,IS0023355M,105A-93VU,YP04,1,2021-11-15,2021-11-15,None,,,TCLO IMPR LIVR CCRP ARCO CAPC MMEf RIMP,A310510923,2021-11-12,3.0,3.0,test,3.0,1,2021-11-15,,,,True,2,True,2021-11-15,46,11,2021,2021-W46,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
97,134261,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3837682,IS0023355M,105A-93VU,YP04,1,2021-11-15,2021-11-15,None,,,TCLO IMPR LIVR CCRP ARCO CAPC MMEf RIMP,A310511042,2021-11-12,3.0,3.0,test,3.0,1,2021-11-15,,,,True,2,True,2021-11-15,46,11,2021,2021-W46,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
98,134262,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3842187,IS0023355M,105A-93VU,YP04,1,2021-11-15,2021-11-15,None,,,TCLO IMPR LIVR CCRP ARCO CAPC MMEf RIMP,A310510856,2021-11-12,3.0,3.0,test,3.0,1,2021-11-15,,,,True,2,True,2021-11-15,46,11,2021,2021-W46,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
99,134263,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3842190,IS0023355M,105A-93VU,YP04,1,2021-11-18,2021-11-22,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510954,2021-11-18,3.0,3.0,test,3.0,1,2021-11-22,,,,True,2,True,2021-11-22,47,11,2021,2021-W47,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
100,134264,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3847220,IS0023355M,105A-93VU,YP04,1,2021-11-11,2021-11-22,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510806,2021-11-17,3.0,3.0,test,3.0,1,2021-11-22,,,,True,2,True,2021-11-22,47,11,2021,2021-W47,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
101,134265,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3847225,IS0023355M,105A-93VU,YP04,1,2021-11-18,2021-11-22,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510912,2021-11-18,3.0,3.0,test,3.0,1,2021-11-22,,,,True,2,True,2021-11-22,47,11,2021,2021-W47,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
102,134266,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3847224,IS0023355M,105A-93VU,YP04,1,2021-11-24,2021-11-26,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510862,2021-11-26,3.0,3.0,test,3.0,1,2021-11-26,,,,True,2,True,2021-11-26,47,11,2021,2021-W47,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
103,134267,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3847222,IS0023355M,105A-93VU,YP04,1,2021-11-24,2021-11-29,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510835,2021-11-26,3.0,3.0,test,3.0,1,2021-11-29,,,,True,2,True,2021-11-29,48,11,2021,2021-W48,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
104,134268,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3851937,IS0023355M,105A-93VU,YP04,1,2021-11-24,2021-11-29,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510965,2021-11-26,3.0,3.0,test,3.0,1,2021-11-29,,,,True,2,True,2021-11-29,48,11,2021,2021-W48,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
105,134269,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,3847221,IS0023355M,105A-93VU,YP04,1,2021-11-24,2021-11-30,None,,,TCLO IMPR CONF LIVR CCRP ARCO CAPC MMEf*,A310510820,2021-11-29,3.0,3.0,test,3.0,1,2021-11-30,,,,True,2,True,2021-11-30,48,11,2021,2021-W48,2021-M11,OF,OFTrue,,0,0,0,0-W0,0-M0
