,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,material,plan_date,element,data_element_planif,message,needs,qte_available,date_reordo,supplier,customer,product_id,planning_approval_id,element_stock_stkcli,plan_date_week,plan_date_month,plan_date_year,plan_date_year_week,plan_date_year_month
1563,237927,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512106,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1566,237930,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512107,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1569,237933,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512108,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1572,237936,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512109,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1575,237939,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512110,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1578,237942,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512111,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1581,237945,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512112,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1584,237948,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512114,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1587,237951,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512115,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1590,237954,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512116,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1593,237957,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512117,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1596,237960,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512118,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1599,237963,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512119,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1602,237966,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512122,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1605,237969,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512123,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1608,237972,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512124,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1611,237975,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512125,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1614,237978,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512126,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1617,237981,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512127,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1620,237984,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512128,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1623,237987,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512129,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1626,237990,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512130,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1629,237993,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512131,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1632,237996,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512133,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1635,237999,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512134,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1638,238002,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512135,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1641,238005,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512136,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1644,238008,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512139,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1647,238011,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512140,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1650,238014,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512141,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1653,238017,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512142,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1656,238020,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512143,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1659,238023,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512144,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1662,238026,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512145,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1665,238029,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512147,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1668,238032,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512148,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1671,238035,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512149,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1674,238038,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512150,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1677,238041,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512151,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1680,238044,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512154,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1683,238047,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512155,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1686,238050,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512156,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1689,238053,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512157,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1692,238056,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512158,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1695,238059,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512159,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1698,238062,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512160,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1701,238065,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512161,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1704,238068,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512162,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1707,238071,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512163,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1710,238074,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512164,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1713,238077,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512165,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1716,238080,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512166,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1719,238083,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512169,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1722,238086,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512170,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1725,238089,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512172,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1728,238092,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512173,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1731,238095,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512174,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1734,238098,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512175,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1737,238101,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512176,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1740,238104,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512177,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1743,238107,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512178,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1746,238110,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512180,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1749,238113,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512182,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1752,238116,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512183,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1755,238119,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512184,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1758,238122,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512185,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1761,238125,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512186,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1764,238128,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512187,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1767,238131,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512188,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1770,238134,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512189,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1773,238137,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512190,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1776,238140,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512192,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1779,238143,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512193,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1782,238146,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512194,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1785,238149,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512197,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1788,238152,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512200,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1791,238155,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512201,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1794,238158,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512202,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1797,238161,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512204,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1800,238164,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512205,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1803,238167,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512206,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1806,238170,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512207,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1809,238173,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512208,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1812,238176,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512209,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1815,238179,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512210,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1818,238182,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512212,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1821,238185,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512213,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1824,238188,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512214,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
