,division,profit_centre,order,material,designation,order_type,order_quantity,date_start_plan,date_end_plan,fixation,date_reordo,message,order_stat,customer_order,date_end_real,AllocatedTime,Leadtime,workstation,Allocated_Time_On_Workstation,Smooth_Family,Ranking,Freeze_end_date,Remain_to_do,closed
693,2110,105,982054319,IS0023355M,105A-93VU,KD,1,2023-07-20,2023-07-21,None,,,None,A310512015,,2.0,2.0,2,2.0,1,2023-07-21,,,False
694,2110,105,982054295,IS0023355M,105A-93VU,KD,1,2023-07-21,2023-08-14,None,,,None,A310511986,,2.0,2.0,2,2.0,1,2023-08-14,,,False
695,2110,105,982054205,IS0023355M,105A-93VU,KD,1,2023-07-21,2023-08-14,None,,,None,A310511853,,2.0,2.0,2,2.0,1,2023-08-14,,,False
696,2110,105,982054361,IS0023355M,105A-93VU,KD,1,2023-07-21,2023-08-14,None,,,None,A310512065,,2.0,2.0,2,2.0,1,2023-08-14,,,False
697,2110,105,982054323,IS0023355M,105A-93VU,KD,1,2023-08-14,2023-08-15,None,,,None,A310512020,,2.0,2.0,2,2.0,1,2023-08-15,,,False
698,2110,105,982054377,IS0023355M,105A-93VU,KD,1,2023-08-14,2023-08-15,None,,,None,A310512082,,2.0,2.0,2,2.0,1,2023-08-15,,,False
699,2110,105,982054177,IS0023355M,105A-93VU,KD,1,2023-08-14,2023-08-15,None,,,None,A310511805,,2.0,2.0,2,2.0,1,2023-08-15,,,False
700,2110,105,982054355,IS0023355M,105A-93VU,KD,1,2023-08-15,2023-08-16,None,,,None,A310512059,,2.0,2.0,2,2.0,1,2023-08-16,,,False
701,2110,105,982054324,IS0023355M,105A-93VU,KD,1,2023-08-15,2023-08-16,None,,,None,A310512021,,2.0,2.0,2,2.0,1,2023-08-16,,,False
702,2110,105,982054380,IS0023355M,105A-93VU,KD,1,2023-08-15,2023-08-16,None,,,None,A310512087,,2.0,2.0,2,2.0,1,2023-08-16,,,False
703,2110,105,982054331,IS0023355M,105A-93VU,KD,1,2023-08-16,2023-08-17,None,,,None,A310512029,,2.0,2.0,2,2.0,1,2023-08-17,,,False
704,2110,105,982054367,IS0023355M,105A-93VU,KD,1,2023-08-16,2023-08-17,None,,,None,A310512072,,2.0,2.0,2,2.0,1,2023-08-17,,,False
705,2110,105,982054382,IS0023355M,105A-93VU,KD,1,2023-08-16,2023-08-17,None,,,None,A310512090,,2.0,2.0,2,2.0,1,2023-08-17,,,False
706,2110,105,982054388,IS0023355M,105A-93VU,KD,1,2023-08-17,2023-08-18,None,,,None,A310512096,,2.0,2.0,2,2.0,1,2023-08-18,,,False
707,2110,105,982054185,IS0023355M,105A-93VU,KD,1,2023-08-17,2023-08-18,None,,,None,A310511820,,2.0,2.0,2,2.0,1,2023-08-18,,,False
708,2110,105,982054386,IS0023355M,105A-93VU,KD,1,2023-08-17,2023-08-18,None,,,None,A310512094,,2.0,2.0,2,2.0,1,2023-08-18,,,False
709,2110,105,982054318,IS0023355M,105A-93VU,KD,1,2023-08-17,2023-08-18,None,,,None,A310512014,,2.0,2.0,2,2.0,1,2023-08-18,,,False
710,2110,105,982054364,IS0023355M,105A-93VU,KD,1,2023-08-18,2023-08-21,None,,,None,A310512068,,2.0,2.0,2,2.0,1,2023-08-21,,,False
711,2110,105,982054337,IS0023355M,105A-93VU,KD,1,2023-08-18,2023-08-21,None,,,None,A310512035,,2.0,2.0,2,2.0,1,2023-08-21,,,False
712,2110,105,982054348,IS0023355M,105A-93VU,KD,1,2023-08-18,2023-08-21,None,,,None,A310512050,,2.0,2.0,2,2.0,1,2023-08-21,,,False
713,2110,105,982054208,IS0023355M,105A-93VU,KD,1,2023-08-18,2023-08-21,None,,,None,A310511856,,2.0,2.0,2,2.0,1,2023-08-21,,,False
714,2110,105,982054373,IS0023355M,105A-93VU,KD,1,2023-08-21,2023-08-22,None,,,None,A310512078,,2.0,2.0,2,2.0,1,2023-08-22,,,False
715,2110,105,982054350,IS0023355M,105A-93VU,KD,1,2023-08-21,2023-08-22,None,,,None,A310512052,,2.0,2.0,2,2.0,1,2023-08-22,,,False
716,2110,105,982054389,IS0023355M,105A-93VU,KD,1,2023-08-21,2023-08-22,None,,,None,A310512097,,2.0,2.0,2,2.0,1,2023-08-22,,,False
717,2110,105,982054349,IS0023355M,105A-93VU,KD,1,2023-08-22,2023-08-23,None,,,None,A310512051,,2.0,2.0,2,2.0,1,2023-08-23,,,False
718,2110,105,982054341,IS0023355M,105A-93VU,KD,1,2023-08-22,2023-08-23,None,,,None,A310512042,,2.0,2.0,2,2.0,1,2023-08-23,,,False
719,2110,105,982054399,IS0023355M,105A-93VU,KD,1,2023-08-22,2023-08-23,None,,,None,A310512108,,2.0,2.0,2,2.0,1,2023-08-23,,,False
720,2110,105,982054305,IS0023355M,105A-93VU,KD,1,2023-08-23,2023-08-24,None,,,None,A310511999,,2.0,2.0,2,2.0,1,2023-08-24,,,False
721,2110,105,982054401,IS0023355M,105A-93VU,KD,1,2023-08-23,2023-08-24,None,,,None,A310512110,,2.0,2.0,2,2.0,1,2023-08-24,,,False
722,2110,105,982054332,IS0023355M,105A-93VU,KD,1,2023-08-24,2023-08-25,None,,,None,A310512030,,2.0,2.0,2,2.0,1,2023-08-25,,,False
723,2110,105,982054379,IS0023355M,105A-93VU,KD,1,2023-08-24,2023-08-25,None,,,None,A310512084,,2.0,2.0,2,2.0,1,2023-08-25,,,False
724,2110,105,982054384,IS0023355M,105A-93VU,KD,1,2023-08-24,2023-08-25,None,,,None,A310512092,,2.0,2.0,2,2.0,1,2023-08-25,,,False
725,2110,105,982054404,IS0023355M,105A-93VU,KD,1,2023-08-25,2023-08-28,None,,,None,A310512114,,2.0,2.0,2,2.0,1,2023-08-28,,,False
726,2110,105,982054392,IS0023355M,105A-93VU,KD,1,2023-08-25,2023-08-28,None,,,None,A310512101,,2.0,2.0,2,2.0,1,2023-08-28,,,False
727,2110,105,982054353,IS0023355M,105A-93VU,KD,1,2023-08-25,2023-08-28,None,,,None,A310512057,,2.0,2.0,2,2.0,1,2023-08-28,,,False
728,2110,105,982054372,IS0023355M,105A-93VU,KD,1,2023-08-25,2023-08-28,None,,,None,A310512077,,2.0,2.0,2,2.0,1,2023-08-28,,,False
729,2110,105,982054210,IS0023355M,105A-93VU,KD,1,2023-08-25,2023-08-28,None,,,None,A310511858,,2.0,2.0,2,2.0,1,2023-08-28,,,False
730,2110,105,982054407,IS0023355M,105A-93VU,KD,1,2023-08-28,2023-08-29,None,,,None,A310512117,,2.0,2.0,2,2.0,1,2023-08-29,,,False
731,2110,105,982054342,IS0023355M,105A-93VU,KD,1,2023-08-29,2023-08-30,None,,,None,A310512044,,2.0,2.0,2,2.0,1,2023-08-30,,,False
732,2110,105,982054409,IS0023355M,105A-93VU,KD,1,2023-08-29,2023-08-30,None,,,None,A310512119,,2.0,2.0,2,2.0,1,2023-08-30,,,False
733,2110,105,982054358,IS0023355M,105A-93VU,KD,1,2023-08-29,2023-08-30,None,,,None,A310512062,,2.0,2.0,2,2.0,1,2023-08-30,,,False
734,2110,105,982054327,IS0023355M,105A-93VU,KD,1,2023-08-30,2023-08-31,None,,,None,A310512024,,2.0,2.0,2,2.0,1,2023-08-31,,,False
735,2110,105,982054391,IS0023355M,105A-93VU,KD,1,2023-08-30,2023-08-31,None,,,None,A310512099,,2.0,2.0,2,2.0,1,2023-08-31,,,False
736,2110,105,982054413,IS0023355M,105A-93VU,KD,1,2023-08-30,2023-08-31,None,,,None,A310512125,,2.0,2.0,2,2.0,1,2023-08-31,,,False
737,2110,105,982054204,IS0023355M,105A-93VU,KD,1,2023-08-31,2023-09-01,None,,,None,A310511852,,2.0,2.0,2,2.0,1,2023-09-01,,,False
738,2110,105,982054418,IS0023355M,105A-93VU,KD,1,2023-08-31,2023-09-01,None,,,None,A310512130,,2.0,2.0,2,2.0,1,2023-09-01,,,False
739,2110,105,982054416,IS0023355M,105A-93VU,KD,1,2023-08-31,2023-09-01,None,,,None,A310512128,,2.0,2.0,2,2.0,1,2023-09-01,,,False
740,2110,105,982054420,IS0023355M,105A-93VU,KD,1,2023-09-01,2023-09-04,None,,,None,A310512133,,2.0,2.0,2,2.0,1,2023-09-04,,,False
741,2110,105,982054359,IS0023355M,105A-93VU,KD,1,2023-09-01,2023-09-04,None,,,None,A310512063,,2.0,2.0,2,2.0,1,2023-09-04,,,False
742,2110,105,982054217,IS0023355M,105A-93VU,KD,1,2023-09-01,2023-09-04,None,,,None,A310511866,,2.0,2.0,2,2.0,1,2023-09-04,,,False
743,2110,105,982054400,IS0023355M,105A-93VU,KD,1,2023-09-01,2023-09-04,None,,,None,A310512109,,2.0,2.0,2,2.0,1,2023-09-04,,,False
744,2110,105,982054363,IS0023355M,105A-93VU,KD,1,2023-09-01,2023-09-04,None,,,None,A310512067,,2.0,2.0,2,2.0,1,2023-09-04,,,False
745,2110,105,982054390,IS0023355M,105A-93VU,KD,1,2023-09-01,2023-09-04,None,,,None,A310512098,,2.0,2.0,2,2.0,1,2023-09-04,,,False
746,2110,105,982054357,IS0023355M,105A-93VU,KD,1,2023-09-01,2023-09-04,None,,,None,A310512061,,2.0,2.0,2,2.0,1,2023-09-04,,,False
747,2110,105,982054424,IS0023355M,105A-93VU,KD,1,2023-09-04,2023-09-05,None,,,None,A310512139,,2.0,2.0,2,2.0,1,2023-09-05,,,False
748,2110,105,982054370,IS0023355M,105A-93VU,KD,1,2023-09-04,2023-09-05,None,,,None,A310512075,,2.0,2.0,2,2.0,1,2023-09-05,,,False
749,2110,105,982054406,IS0023355M,105A-93VU,KD,1,2023-09-04,2023-09-05,None,,,None,A310512116,,2.0,2.0,2,2.0,1,2023-09-05,,,False
750,2110,105,982054366,IS0023355M,105A-93VU,KD,1,2023-09-05,2023-09-06,None,,,None,A310512071,,2.0,2.0,2,2.0,1,2023-09-06,,,False
751,2110,105,982054394,IS0023355M,105A-93VU,KD,1,2023-09-05,2023-09-06,None,,,None,A310512103,,2.0,2.0,2,2.0,1,2023-09-06,,,False
752,2110,105,982054426,IS0023355M,105A-93VU,KD,1,2023-09-05,2023-09-06,None,,,None,A310512141,,2.0,2.0,2,2.0,1,2023-09-06,,,False
753,2110,105,982054430,IS0023355M,105A-93VU,KD,1,2023-09-05,2023-09-06,None,,,None,A310512145,,2.0,2.0,2,2.0,1,2023-09-06,,,False
754,2110,105,982054432,IS0023355M,105A-93VU,KD,1,2023-09-06,2023-09-07,None,,,None,A310512148,,2.0,2.0,2,2.0,1,2023-09-07,,,False
755,2110,105,982054393,IS0023355M,105A-93VU,KD,1,2023-09-06,2023-09-07,None,,,None,A310512102,,2.0,2.0,2,2.0,1,2023-09-07,,,False
756,2110,105,982054375,IS0023355M,105A-93VU,KD,1,2023-09-06,2023-09-07,None,,,None,A310512080,,2.0,2.0,2,2.0,1,2023-09-07,,,False
757,2110,105,982054381,IS0023355M,105A-93VU,KD,1,2023-09-07,2023-09-08,None,,,None,A310512088,,2.0,2.0,2,2.0,1,2023-09-08,,,False
758,2110,105,982054224,IS0023355M,105A-93VU,KD,1,2023-09-07,2023-09-08,None,,,None,A310511875,,2.0,2.0,2,2.0,1,2023-09-08,,,False
759,2110,105,982054344,IS0023355M,105A-93VU,KD,1,2023-09-07,2023-09-08,None,,,None,A310512046,,2.0,2.0,2,2.0,1,2023-09-08,,,False
760,2110,105,982054395,IS0023355M,105A-93VU,KD,1,2023-09-07,2023-09-08,None,,,None,A310512104,,2.0,2.0,2,2.0,1,2023-09-08,,,False
761,2110,105,982054411,IS0023355M,105A-93VU,KD,1,2023-09-08,2023-09-11,None,,,None,A310512123,,2.0,2.0,2,2.0,1,2023-09-11,,,False
762,2110,105,982054410,IS0023355M,105A-93VU,KD,1,2023-09-08,2023-09-11,None,,,None,A310512122,,2.0,2.0,2,2.0,1,2023-09-11,,,False
763,2110,105,982054435,IS0023355M,105A-93VU,KD,1,2023-09-08,2023-09-11,None,,,None,A310512151,,2.0,2.0,2,2.0,1,2023-09-11,,,False
764,2110,105,982054378,IS0023355M,105A-93VU,KD,1,2023-09-11,2023-09-12,None,,,None,A310512083,,2.0,2.0,2,2.0,1,2023-09-12,,,False
765,2110,105,982054417,IS0023355M,105A-93VU,KD,1,2023-09-11,2023-09-12,None,,,None,A310512129,,2.0,2.0,2,2.0,1,2023-09-12,,,False
766,2110,105,982054438,IS0023355M,105A-93VU,KD,1,2023-09-11,2023-09-12,None,,,None,A310512156,,2.0,2.0,2,2.0,1,2023-09-12,,,False
767,2110,105,982054423,IS0023355M,105A-93VU,KD,1,2023-09-12,2023-09-13,None,,,None,A310512136,,2.0,2.0,2,2.0,1,2023-09-13,,,False
768,2110,105,982054385,IS0023355M,105A-93VU,KD,1,2023-09-12,2023-09-13,None,,,None,A310512093,,2.0,2.0,2,2.0,1,2023-09-13,,,False
769,2110,105,982054209,IS0023355M,105A-93VU,KD,1,2023-09-12,2023-09-13,None,,,None,A310511857,,2.0,2.0,2,2.0,1,2023-09-13,,,False
770,2110,105,982054376,IS0023355M,105A-93VU,KD,1,2023-09-12,2023-09-13,None,,,None,A310512081,,2.0,2.0,2,2.0,1,2023-09-13,,,False
771,2110,105,982054444,IS0023355M,105A-93VU,KD,1,2023-09-13,2023-09-14,None,,,None,A310512162,,2.0,2.0,2,2.0,1,2023-09-14,,,False
772,2110,105,982054440,IS0023355M,105A-93VU,KD,1,2023-09-13,2023-09-14,None,,,None,A310512158,,2.0,2.0,2,2.0,1,2023-09-14,,,False
773,2110,105,982054397,IS0023355M,105A-93VU,KD,1,2023-09-13,2023-09-14,None,,,None,A310512106,,2.0,2.0,2,2.0,1,2023-09-14,,,False
774,2110,105,982054387,IS0023355M,105A-93VU,KD,1,2023-09-14,2023-09-15,None,,,None,A310512095,,2.0,2.0,2,2.0,1,2023-09-15,,,False
775,2110,105,982054396,IS0023355M,105A-93VU,KD,1,2023-09-14,2023-09-15,None,,,None,A310512105,,2.0,2.0,2,2.0,1,2023-09-15,,,False
776,2110,105,982054448,IS0023355M,105A-93VU,KD,1,2023-09-15,2023-09-18,None,,,None,A310512166,,2.0,2.0,2,2.0,1,2023-09-18,,,False
777,2110,105,982054446,IS0023355M,105A-93VU,KD,1,2023-09-15,2023-09-18,None,,,None,A310512164,,2.0,2.0,2,2.0,1,2023-09-18,,,False
778,2110,105,982054428,IS0023355M,105A-93VU,KD,1,2023-09-15,2023-09-18,None,,,None,A310512143,,2.0,2.0,2,2.0,1,2023-09-18,,,False
779,2110,105,982054453,IS0023355M,105A-93VU,KD,1,2023-09-18,2023-09-19,None,,,None,A310512174,,2.0,2.0,2,2.0,1,2023-09-19,,,False
780,2110,105,982054368,IS0023355M,105A-93VU,KD,1,2023-09-18,2023-09-19,None,,,None,A310512073,,2.0,2.0,2,2.0,1,2023-09-19,,,False
781,2110,105,982054403,IS0023355M,105A-93VU,KD,1,2023-09-18,2023-09-19,None,,,None,A310512112,,2.0,2.0,2,2.0,1,2023-09-19,,,False
782,2110,105,982054454,IS0023355M,105A-93VU,KD,1,2023-09-19,2023-09-20,None,,,None,A310512175,,2.0,2.0,2,2.0,1,2023-09-20,,,False
783,2110,105,982054449,IS0023355M,105A-93VU,KD,1,2023-09-19,2023-09-20,None,,,None,A310512169,,2.0,2.0,2,2.0,1,2023-09-20,,,False
784,2110,105,982054480,IS0023355M,105A-93VU,KD,1,2023-09-19,2023-09-20,None,,,None,A310512209,,2.0,2.0,2,2.0,1,2023-09-20,,,False
785,2110,105,982054427,IS0023355M,105A-93VU,KD,1,2023-09-20,2023-09-21,None,,,None,A310512142,,2.0,2.0,2,2.0,1,2023-09-21,,,False
786,2110,105,982054433,IS0023355M,105A-93VU,KD,1,2023-09-20,2023-09-21,None,,,None,A310512149,,2.0,2.0,2,2.0,1,2023-09-21,,,False
787,2110,105,982054232,IS0023355M,105A-93VU,KD,1,2023-09-20,2023-09-21,None,,,None,A310511890,,2.0,2.0,2,2.0,1,2023-09-21,,,False
788,2110,105,982054408,IS0023355M,105A-93VU,KD,1,2023-09-20,2023-09-21,None,,,None,A310512118,,2.0,2.0,2,2.0,1,2023-09-21,,,False
789,2110,105,982054452,IS0023355M,105A-93VU,KD,1,2023-09-21,2023-09-22,None,,,None,A310512173,,2.0,2.0,2,2.0,1,2023-09-22,,,False
790,2110,105,982054455,IS0023355M,105A-93VU,KD,1,2023-09-21,2023-09-22,None,,,None,A310512176,,2.0,2.0,2,2.0,1,2023-09-22,,,False
791,2110,105,982054459,IS0023355M,105A-93VU,KD,1,2023-09-21,2023-09-22,None,,,None,A310512182,,2.0,2.0,2,2.0,1,2023-09-22,,,False
792,2110,105,982054398,IS0023355M,105A-93VU,KD,1,2023-09-22,2023-09-25,None,,,None,A310512107,,2.0,2.0,2,2.0,1,2023-09-25,,,False
793,2110,105,982054437,IS0023355M,105A-93VU,KD,1,2023-09-25,2023-09-26,None,,,None,A310512155,,2.0,2.0,2,2.0,1,2023-09-26,,,False
794,2110,105,982054461,IS0023355M,105A-93VU,KD,1,2023-09-25,2023-09-26,None,,,None,A310512184,,2.0,2.0,2,2.0,1,2023-09-26,,,False
795,2110,105,982054402,IS0023355M,105A-93VU,KD,1,2023-09-25,2023-09-26,None,,,None,A310512111,,2.0,2.0,2,2.0,1,2023-09-26,,,False
796,2110,105,982054464,IS0023355M,105A-93VU,KD,1,2023-09-26,2023-09-28,None,,,None,A310512187,,2.0,2.0,2,2.0,1,2023-09-28,,,False
797,2110,105,982054414,IS0023355M,105A-93VU,KD,1,2023-09-26,2023-09-28,None,,,None,A310512126,,2.0,2.0,2,2.0,1,2023-09-28,,,False
798,2110,105,982054467,IS0023355M,105A-93VU,KD,1,2023-09-28,2023-09-29,None,,,None,A310512190,,2.0,2.0,2,2.0,1,2023-09-29,,,False
799,2110,105,982054443,IS0023355M,105A-93VU,KD,1,2023-09-28,2023-09-29,None,,,None,A310512161,,2.0,2.0,2,2.0,1,2023-09-29,,,False
800,2110,105,982054218,IS0023355M,105A-93VU,KD,1,2023-09-28,2023-09-29,None,,,None,A310511867,,2.0,2.0,2,2.0,1,2023-09-29,,,False
801,2110,105,982054243,IS0023355M,105A-93VU,KD,1,2023-09-28,2023-09-29,None,,,None,A310511910,,2.0,2.0,2,2.0,1,2023-09-29,,,False
802,2110,105,982054383,IS0023355M,105A-93VU,KD,1,2023-09-29,2023-10-02,None,,,None,A310512091,,2.0,2.0,2,2.0,1,2023-10-02,,,False
803,2110,105,982054468,IS0023355M,105A-93VU,KD,1,2023-09-29,2023-10-02,None,,,None,A310512192,,2.0,2.0,2,2.0,1,2023-10-02,,,False
804,2110,105,982054419,IS0023355M,105A-93VU,KD,1,2023-09-29,2023-10-02,None,,,None,A310512131,,2.0,2.0,2,2.0,1,2023-10-02,,,False
805,2110,105,982054471,IS0023355M,105A-93VU,KD,1,2023-10-02,2023-10-03,None,,,None,A310512197,,2.0,2.0,2,2.0,1,2023-10-03,,,False
806,2110,105,982054451,IS0023355M,105A-93VU,KD,1,2023-10-02,2023-10-03,None,,,None,A310512172,,2.0,2.0,2,2.0,1,2023-10-03,,,False
807,2110,105,982054412,IS0023355M,105A-93VU,KD,1,2023-10-02,2023-10-03,None,,,None,A310512124,,2.0,2.0,2,2.0,1,2023-10-03,,,False
808,2110,105,982054425,IS0023355M,105A-93VU,KD,1,2023-10-03,2023-10-04,None,,,None,A310512140,,2.0,2.0,2,2.0,1,2023-10-04,,,False
809,2110,105,982054442,IS0023355M,105A-93VU,KD,1,2023-10-03,2023-10-04,None,,,None,A310512160,,2.0,2.0,2,2.0,1,2023-10-04,,,False
810,2110,105,982054472,IS0023355M,105A-93VU,KD,1,2023-10-03,2023-10-04,None,,,None,A310512200,,2.0,2.0,2,2.0,1,2023-10-04,,,False
811,2110,105,982054484,IS0023355M,105A-93VU,KD,1,2023-10-04,2023-10-05,None,,,None,A310512214,,2.0,2.0,2,2.0,1,2023-10-05,,,False
812,2110,105,982054421,IS0023355M,105A-93VU,KD,1,2023-10-04,2023-10-05,None,,,None,A310512134,,2.0,2.0,2,2.0,1,2023-10-05,,,False
813,2110,105,982054462,IS0023355M,105A-93VU,KD,1,2023-10-04,2023-10-05,None,,,None,A310512185,,2.0,2.0,2,2.0,1,2023-10-05,,,False
814,2110,105,982054405,IS0023355M,105A-93VU,KD,1,2023-10-05,2023-10-06,None,,,None,A310512115,,2.0,2.0,2,2.0,1,2023-10-06,,,False
815,2110,105,982054250,IS0023355M,105A-93VU,KD,1,2023-10-05,2023-10-06,None,,,None,A310511926,,2.0,2.0,2,2.0,1,2023-10-06,,,False
816,2110,105,982054485,IS0023355M,105A-93VU,KD,1,2023-10-05,2023-10-06,None,,,None,A310512215,,2.0,2.0,2,2.0,1,2023-10-06,,,False
817,2110,105,982054429,IS0023355M,105A-93VU,KD,1,2023-10-05,2023-10-06,None,,,None,A310512144,,2.0,2.0,2,2.0,1,2023-10-06,,,False
818,2110,105,982054465,IS0023355M,105A-93VU,KD,1,2023-10-06,2023-10-09,None,,,None,A310512188,,2.0,2.0,2,2.0,1,2023-10-09,,,False
819,2110,105,982054469,IS0023355M,105A-93VU,KD,1,2023-10-06,2023-10-09,None,,,None,A310512193,,2.0,2.0,2,2.0,1,2023-10-09,,,False
820,2110,105,982054434,IS0023355M,105A-93VU,KD,1,2023-10-10,2023-10-11,None,,,None,A310512150,,2.0,2.0,2,2.0,1,2023-10-11,,,False
821,2110,105,982054422,IS0023355M,105A-93VU,KD,1,2023-10-10,2023-10-11,None,,,None,A310512135,,2.0,2.0,2,2.0,1,2023-10-11,,,False
822,2110,105,982054487,IS0023355M,105A-93VU,KD,1,2023-10-10,2023-10-11,None,,,None,A310512220,,2.0,2.0,2,2.0,1,2023-10-11,,,False
823,2110,105,982054473,IS0023355M,105A-93VU,KD,1,2023-10-10,2023-10-11,None,,,None,A310512201,,2.0,2.0,2,2.0,1,2023-10-11,,,False
824,2110,105,982054445,IS0023355M,105A-93VU,KD,1,2023-10-11,2023-10-12,None,,,None,A310512163,,2.0,2.0,2,2.0,1,2023-10-12,,,False
825,2110,105,982054439,IS0023355M,105A-93VU,KD,1,2023-10-11,2023-10-12,None,,,None,A310512157,,2.0,2.0,2,2.0,1,2023-10-12,,,False
826,2110,105,982054242,IS0023355M,105A-93VU,KD,1,2023-10-11,2023-10-12,None,,,None,A310511909,,2.0,2.0,2,2.0,1,2023-10-12,,,False
827,2110,105,982054488,IS0023355M,105A-93VU,KD,1,2023-10-12,2023-10-13,None,,,None,A310512223,,2.0,2.0,2,2.0,1,2023-10-13,,,False
828,2110,105,982054431,IS0023355M,105A-93VU,KD,1,2023-10-12,2023-10-13,None,,,None,A310512147,,2.0,2.0,2,2.0,1,2023-10-13,,,False
829,2110,105,982054415,IS0023355M,105A-93VU,KD,1,2023-10-12,2023-10-13,None,,,None,A310512127,,2.0,2.0,2,2.0,1,2023-10-13,,,False
830,2110,105,982054490,IS0023355M,105A-93VU,KD,1,2023-10-13,2023-10-16,None,,,None,A310512226,,2.0,2.0,2,2.0,1,2023-10-16,,,False
831,2110,105,982054491,IS0023355M,105A-93VU,KD,1,2023-10-13,2023-10-16,None,,,None,A310512227,,2.0,2.0,2,2.0,1,2023-10-16,,,False
832,2110,105,982054482,IS0023355M,105A-93VU,KD,1,2023-10-13,2023-10-16,None,,,None,A310512212,,2.0,2.0,2,2.0,1,2023-10-16,,,False
833,2110,105,982054260,IS0023355M,105A-93VU,KD,1,2023-10-13,2023-10-16,None,,,None,A310511942,,2.0,2.0,2,2.0,1,2023-10-16,,,False
834,2110,105,982054486,IS0023355M,105A-93VU,KD,1,2023-10-16,2023-10-17,None,,,None,A310512218,,2.0,2.0,2,2.0,1,2023-10-17,,,False
835,2110,105,982054441,IS0023355M,105A-93VU,KD,1,2023-10-16,2023-10-17,None,,,None,A310512159,,2.0,2.0,2,2.0,1,2023-10-17,,,False
836,2110,105,982054494,IS0023355M,105A-93VU,KD,1,2023-10-17,2023-10-18,None,,,None,A310512235,,2.0,2.0,2,2.0,1,2023-10-18,,,False
837,2110,105,982054495,IS0023355M,105A-93VU,KD,1,2023-10-17,2023-10-18,None,,,None,A310512236,,2.0,2.0,2,2.0,1,2023-10-18,,,False
838,2110,105,982054456,IS0023355M,105A-93VU,KD,1,2023-10-17,2023-10-18,None,,,None,A310512177,,2.0,2.0,2,2.0,1,2023-10-18,,,False
839,2110,105,982054457,IS0023355M,105A-93VU,KD,1,2023-10-17,2023-10-18,None,,,None,A310512178,,2.0,2.0,2,2.0,1,2023-10-18,,,False
840,2110,105,982054497,IS0023355M,105A-93VU,KD,1,2023-10-18,2023-10-19,None,,,None,A310512240,,2.0,2.0,2,2.0,1,2023-10-19,,,False
841,2110,105,982054458,IS0023355M,105A-93VU,KD,1,2023-10-18,2023-10-19,None,,,None,A310512180,,2.0,2.0,2,2.0,1,2023-10-19,,,False
842,2110,105,982054475,IS0023355M,105A-93VU,KD,1,2023-10-18,2023-10-19,None,,,None,A310512204,,2.0,2.0,2,2.0,1,2023-10-19,,,False
843,2110,105,982054436,IS0023355M,105A-93VU,KD,1,2023-10-19,2023-10-20,None,,,None,A310512154,,2.0,2.0,2,2.0,1,2023-10-20,,,False
844,2110,105,982054481,IS0023355M,105A-93VU,KD,1,2023-10-19,2023-10-20,None,,,None,A310512210,,2.0,2.0,2,2.0,1,2023-10-20,,,False
845,2110,105,982054489,IS0023355M,105A-93VU,KD,1,2023-10-19,2023-10-20,None,,,None,A310512224,,2.0,2.0,2,2.0,1,2023-10-20,,,False
846,2110,105,982054476,IS0023355M,105A-93VU,KD,1,2023-10-20,2023-10-23,None,,,None,A310512205,,2.0,2.0,2,2.0,1,2023-10-23,,,False
847,2110,105,982054477,IS0023355M,105A-93VU,KD,1,2023-10-20,2023-10-23,None,,,None,A310512206,,2.0,2.0,2,2.0,1,2023-10-23,,,False
848,2110,105,982054498,IS0023355M,105A-93VU,KD,1,2023-10-20,2023-10-23,None,,,None,A310512243,,2.0,2.0,2,2.0,1,2023-10-23,,,False
849,2110,105,982054450,IS0023355M,105A-93VU,KD,1,2023-10-20,2023-10-23,None,,,None,A310512170,,2.0,2.0,2,2.0,1,2023-10-23,,,False
850,2110,105,982054466,IS0023355M,105A-93VU,KD,1,2023-10-23,2023-10-24,None,,,None,A310512189,,2.0,2.0,2,2.0,1,2023-10-24,,,False
851,2110,105,982054478,IS0023355M,105A-93VU,KD,1,2023-10-24,2023-10-25,None,,,None,A310512207,,2.0,2.0,2,2.0,1,2023-10-25,,,False
852,2110,105,982054259,IS0023355M,105A-93VU,KD,1,2023-10-24,2023-10-25,None,,,None,A310511941,,2.0,2.0,2,2.0,1,2023-10-25,,,False
853,2110,105,982054493,IS0023355M,105A-93VU,KD,1,2023-10-24,2023-10-25,None,,,None,A310512231,,2.0,2.0,2,2.0,1,2023-10-25,,,False
854,2110,105,982054470,IS0023355M,105A-93VU,KD,1,2023-10-24,2023-10-25,None,,,None,A310512194,,2.0,2.0,2,2.0,1,2023-10-25,,,False
855,2110,105,982054479,IS0023355M,105A-93VU,KD,1,2023-10-25,2023-10-26,None,,,None,A310512208,,2.0,2.0,2,2.0,1,2023-10-26,,,False
856,2110,105,982054500,IS0023355M,105A-93VU,KD,1,2023-10-25,2023-10-26,None,,,None,A310512246,,2.0,2.0,2,2.0,1,2023-10-26,,,False
857,2110,105,982054503,IS0023355M,105A-93VU,KD,1,2023-10-26,2023-10-27,None,,,None,A310512255,,2.0,2.0,2,2.0,1,2023-10-27,,,False
858,2110,105,982054496,IS0023355M,105A-93VU,KD,1,2023-10-26,2023-10-27,None,,,None,A310512237,,2.0,2.0,2,2.0,1,2023-10-27,,,False
859,2110,105,982054501,IS0023355M,105A-93VU,KD,1,2023-10-26,2023-10-27,None,,,None,A310512250,,2.0,2.0,2,2.0,1,2023-10-27,,,False
